job_plan_code,user_code_hash,trust_level_code,parent_trust_level_code,department,specialty,planning_year,plan_stage,currentStageOrdinal,daysInCurrentStage,pAsPerWeek,paidPA,minsPerWeek,ntPerPA,workType,doctorClassification,isSignedUpToNewContract,isAnnualised,uses5thWeekPerQuarter,hasTeamPlanLink,totalPAs,dccPAs,spaPAs,cpPAs,otherPAs,isOnCall,isShift,isCPD,priorTotalPAs,priorDccPAs,priorSpaPAs,yearsSinceLastPlan,peerMedianSpaShare,peerMedianDccShare,peerGroupSize,paLimitBreach,spaAbovePeerThreshold,missingTeamPlanLink,teamPlanAlignmentScore,teamDemandPAs,teamPlannedCapacityPAs,historyChangeCount,hasMediationOrAppeal,hasNewManagerChanges,planReturnedToDiscussionAfterSignoff,isLocum,gradeCode,isConsultant
JP-2025-003718,C7E80C801B558893,TLC-DERM,TLC-MED,Medicine,Dermatology,2025,Discussion,2,31,11.25,11.25,2700,240,FullTime,Consultant,true,false,false,true,11.25,8.25,2.5,0.5,0.0,true,false,false,11.25,8.5,2.5,2,0.18,0.78,29,false,false,false,0.651,23.8,15.5,8,false,false,false,false,CONS,true
JP-2026-003719,957F123AE22F4DB2,TLC-ENT,TLC-SURG,Surgery,ENT,2026,Draft,1,11,10.25,10.25,2460,240,FullTime,Consultant,true,false,false,true,10.25,7.75,2.0,0.5,0.0,true,false,true,9.75,8.0,2.25,1,0.18,0.77,19,false,false,false,0.928,27.8,25.8,6,false,true,false,false,CONS,true
JP-2024-003720,702ACB1EFC859DC6,TLC-NEURO,TLC-MED,Medicine,Neurology,2024,Draft,1,16,10.0,10.0,2400,240,FullTime,Consultant,true,true,false,true,10.0,6.75,1.75,0.25,1.25,false,false,false,10.5,7.0,1.75,2,0.21,0.73,35,false,false,false,1.006,33.6,33.8,7,false,false,false,false,CONS,true
JP-2026-003721,76E23CFF36431196,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2026,Locked,4,59,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,8.0,3.0,0.5,0.0,true,false,false,11.25,8.5,1.5,1,0.2,0.76,34,false,false,false,0.957,51.0,48.8,1,false,false,false,false,CONS,true
JP-2023-003722,608DD7BAFE5B494A,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2023,Discussion,2,27,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,8.75,2.0,0.5,0.25,false,false,false,11.0,8.5,2.0,2,0.2,0.75,35,false,false,false,0.954,39.1,37.3,5,false,false,false,false,CONS,true
JP-2026-003723,67304BF5D163F8B7,TLC-NEURO,TLC-MED,Medicine,Neurology,2026,Discussion,2,17,10.5,10.5,2520,240,FullTime,Consultant,true,false,true,true,10.5,7.25,2.0,0.25,1.0,false,false,false,10.0,7.0,1.75,1,0.21,0.73,30,false,false,false,1.028,39.2,40.3,0,false,false,false,false,CONS,true
JP-2023-003724,4CD1A621A94561FE,TLC-RESP,TLC-MED,Medicine,Respiratory,2023,SignOff,3,96,9.0,9.0,2160,240,PartTime,Consultant,true,false,false,true,9.0,6.5,2.25,0.25,0.0,true,false,true,9.5,6.25,2.5,1,0.2,0.75,23,false,false,false,1.03,47.2,48.6,35,false,false,true,false,CONS,true
JP-2023-003725,2ECA12A72AD246B5,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2023,Draft,1,14,10.0,10.0,2400,240,FullTime,Associate Specialist,true,false,false,true,10.0,6.25,3.25,0.0,0.5,true,false,true,9.25,7.0,1.75,1,0.2,0.75,31,false,true,false,0.811,38.1,30.9,24,false,false,true,true,ASSOCSPEC,false
JP-2024-003726,B5333849D24A7F93,TLC-NEURO,TLC-MED,Medicine,Neurology,2024,Discussion,2,21,10.5,10.5,2520,240,FullTime,Consultant,true,false,false,true,10.5,8.0,2.0,0.5,0.0,false,false,false,10.0,8.0,2.0,1,0.21,0.73,5,false,false,false,0.997,32.6,32.5,8,false,false,false,false,CONS,true
JP-2023-003727,5226FC2B3E9D5BBD,TLC-CARD,TLC-MED,Medicine,Cardiology,2023,Discussion,2,25,10.0,10.0,2400,240,FullTime,Consultant,false,false,false,true,10.0,7.0,2.25,0.5,0.25,true,false,true,10.5,7.25,2.5,1,0.22,0.74,33,false,false,false,0.855,40.6,34.7,9,false,false,false,false,CONS,true
JP-2023-003728,159F21BA0E326000,TLC-DERM,TLC-MED,Medicine,Dermatology,2023,Discussion,2,13,10.5,10.5,2520,240,FullTime,Consultant,true,false,true,true,10.5,6.75,3.25,0.0,0.5,true,false,true,11.0,8.0,2.0,2,0.18,0.78,24,false,true,false,1.022,35.8,36.6,4,false,false,false,false,CONS,true
JP-2026-003729,6263D9C754F10F21,TLC-ENT,TLC-SURG,Surgery,ENT,2026,SignOff,3,18,8.0,8.0,1920,240,PartTime,Consultant,true,false,false,true,8.0,6.25,1.25,0.5,0.0,true,false,false,8.0,6.5,1.25,1,0.18,0.77,15,false,false,false,0.971,27.9,27.1,4,false,true,false,false,CONS,true
JP-2025-003730,349C514A631EEB71,TLC-DERM,TLC-MED,Medicine,Dermatology,2025,Locked,4,33,10.0,10.0,2400,240,FullTime,Consultant,true,false,true,true,10.0,7.0,2.75,0.25,0.0,false,false,false,9.75,7.75,1.75,1,0.18,0.78,35,false,true,false,0.997,34.9,34.8,2,false,false,false,false,CONS,true
JP-2026-003731,CD7A20FD49AD145B,TLC-GENSURG,TLC-SURG,Surgery,General Surgery,2026,Discussion,2,23,10.25,10.25,2460,240,FullTime,Consultant,true,false,false,true,10.25,8.25,1.5,0.5,0.0,true,false,false,9.5,8.5,1.25,1,0.18,0.78,33,false,false,false,0.935,52.6,49.2,6,false,false,false,false,CONS,true
JP-2024-003732,B33ADCF666633741,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2024,Locked,4,113,10.25,10.25,2460,240,FullTime,Consultant,true,false,false,true,10.25,7.75,1.25,0.5,0.75,false,false,false,10.0,7.25,1.5,1,0.17,0.79,23,false,false,false,1.018,45.4,46.2,32,false,false,false,false,CONS,true
JP-2026-003733,EC824D09237D6F77,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2026,Draft,1,15,10.0,10.0,2400,240,FullTime,SAS,true,false,false,true,10.0,7.5,2.0,0.5,0.0,false,false,true,10.25,7.5,2.0,1,0.2,0.76,14,false,false,false,0.891,52.2,46.5,7,false,false,false,false,SAS,false
JP-2022-003734,A6A700B2104826BD,TLC-DERM,TLC-MED,Medicine,Dermatology,2022,Draft,1,5,9.5,9.5,2280,240,FullTime,Consultant,true,false,false,true,9.5,6.5,2.25,0.5,0.25,true,false,false,9.75,7.75,1.25,1,0.18,0.78,32,false,false,false,0.835,33.9,28.3,26,false,false,false,false,CONS,true
JP-2024-003735,BA9A8A69F4A09A0E,TLC-CARD,TLC-MED,Medicine,Cardiology,2024,Locked,4,28,12.0,12.0,2880,240,FullTime,Associate Specialist,true,false,false,true,12.0,8.5,3.0,0.25,0.25,false,false,true,11.25,8.25,3.0,1,0.22,0.74,5,true,false,false,0.937,46.1,43.2,0,false,false,false,false,ASSOCSPEC,false
JP-2024-003736,CAF948D242930968,TLC-NEURO,TLC-MED,Medicine,Neurology,2024,Draft,1,7,10.75,10.75,2580,240,FullTime,Consultant,true,false,false,false,10.75,7.25,3.0,0.5,0.0,false,false,false,11.25,6.75,3.25,1,0.21,0.73,5,false,false,true,0.833,34.2,28.5,9,false,true,false,false,CONS,true
JP-2025-003737,FBF41673CD64E53E,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2025,Locked,4,110,10.25,10.25,2460,240,FullTime,Consultant,true,false,false,true,10.25,8.25,2.0,0.0,0.0,false,false,false,9.75,8.5,2.25,2,0.2,0.75,14,false,false,false,0.946,35.4,33.5,9,false,false,false,false,CONS,true
JP-2025-003738,C9FA3F9D014889B4,TLC-RESP,TLC-MED,Medicine,Respiratory,2025,Discussion,2,44,9.5,9.5,2280,240,PartTime,Consultant,true,false,false,true,9.5,5.0,3.75,0.75,0.0,false,false,true,9.5,6.0,2.0,1,0.2,0.75,10,false,true,false,0.98,40.0,39.2,2,false,false,false,false,CONS,true
JP-2022-003739,987ED2C52AABCD58,TLC-ENT,TLC-SURG,Surgery,ENT,2022,Locked,4,59,11.5,11.5,2760,240,FullTime,Consultant,false,false,false,true,11.5,9.25,2.25,0.0,0.0,true,false,false,10.75,9.5,2.5,1,0.18,0.77,27,false,false,false,0.981,36.4,35.7,7,false,false,false,false,CONS,true
JP-2026-003740,CF7280CD3369F129,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2026,SignOff,3,60,10.5,10.5,2520,240,FullTime,Consultant,true,false,false,true,10.5,6.75,3.5,0.25,0.0,false,false,false,10.0,7.75,2.25,1,0.2,0.75,23,false,true,false,0.986,41.7,41.1,9,false,true,false,false,CONS,true
JP-2026-003741,4E74FA4A43B3473B,TLC-CARD,TLC-MED,Medicine,Cardiology,2026,Discussion,2,11,11.75,11.75,2820,240,FullTime,Consultant,true,true,true,false,11.75,6.75,4.5,0.5,0.0,false,false,true,11.75,8.0,3.0,2,0.22,0.74,9,false,true,true,,,,4,false,false,false,false,CONS,true
JP-2026-003742,7CF6EB8B2102C8F9,TLC-RESP,TLC-MED,Medicine,Respiratory,2026,Draft,1,2,12.5,12.5,3000,240,FullTime,Associate Specialist,true,false,false,true,12.5,9.0,3.25,0.25,0.0,false,false,false,12.25,8.75,3.0,1,0.2,0.75,6,true,false,false,1.033,36.9,38.1,2,false,false,false,false,ASSOCSPEC,false
JP-2025-003743,41248156DBC47FD1,TLC-CARD,TLC-MED,Medicine,Cardiology,2025,Discussion,2,38,10.75,10.75,2580,240,FullTime,Consultant,true,false,false,true,10.75,8.0,2.25,0.0,0.5,true,false,true,10.75,7.75,2.0,1,0.22,0.74,10,false,false,false,0.951,43.2,41.1,8,false,false,false,true,CONS,true
JP-2024-003744,8892204F24D22C50,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2024,Discussion,2,25,9.75,9.75,2340,240,FullTime,Consultant,true,false,false,true,9.75,7.25,2.0,0.25,0.25,true,false,true,9.75,7.5,2.0,1,0.2,0.76,10,false,false,false,0.932,51.4,47.9,1,false,false,false,false,CONS,true
JP-2026-003745,C0812FE38ACA10C8,TLC-RESP,TLC-MED,Medicine,Respiratory,2026,Locked,4,38,11.75,11.75,2820,240,FullTime,Consultant,true,false,false,true,11.75,7.75,3.0,0.0,1.0,false,false,true,11.5,7.75,3.5,2,0.2,0.75,17,false,false,false,0.854,41.8,35.7,6,false,false,false,false,CONS,true
JP-2024-003746,85F3E56B3C09FFB6,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2024,Discussion,2,32,12.25,12.25,2940,240,FullTime,Associate Specialist,true,false,false,true,12.25,9.25,2.5,0.5,0.0,false,false,false,11.5,9.5,2.25,1,0.2,0.75,23,true,false,false,1.0,42.5,42.5,5,false,false,false,false,ASSOCSPEC,false
JP-2023-003747,B593A78242CEC8B2,TLC-NEURO,TLC-MED,Medicine,Neurology,2023,Draft,1,3,9.0,9.0,2160,240,PartTime,Consultant,true,false,false,true,9.0,5.75,1.75,0.0,1.5,false,false,false,9.5,6.0,1.5,1,0.21,0.73,21,false,false,false,0.933,41.9,39.1,9,false,false,false,false,CONS,true
JP-2024-003748,1498EE44CEA44FF4,TLC-ENT,TLC-SURG,Surgery,ENT,2024,SignOff,3,56,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,8.5,2.75,0.25,0.0,true,false,false,12.0,8.75,2.75,1,0.18,0.77,30,false,false,false,0.929,35.4,32.9,8,false,false,false,false,CONS,true
JP-2025-003749,A95865C45C0B5667,TLC-DERM,TLC-MED,Medicine,Dermatology,2025,Locked,4,90,10.0,10.0,2400,240,FullTime,SAS,true,false,false,true,10.0,7.0,2.75,0.25,0.0,false,false,false,9.25,7.25,3.0,1,0.18,0.78,8,false,true,false,0.655,29.6,19.4,9,false,false,false,false,SAS,false
JP-2026-003750,188882EA293F04F5,TLC-RESP,TLC-MED,Medicine,Respiratory,2026,Discussion,2,11,11.75,11.75,2820,240,FullTime,Consultant,true,true,false,true,11.75,9.0,1.75,0.25,0.75,true,false,false,11.75,8.75,2.0,1,0.2,0.75,24,false,false,false,0.958,37.7,36.1,4,false,false,false,false,CONS,true
JP-2025-003751,BE79AA0345BAE436,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2025,SignOff,3,19,12.5,12.5,3000,240,FullTime,Consultant,true,false,false,true,12.5,8.25,3.75,0.5,0.0,false,false,true,12.0,9.75,2.25,1,0.17,0.79,14,true,true,false,0.932,50.1,46.7,8,false,false,false,false,CONS,true
JP-2025-003752,B0DB5C0A6455E4B5,TLC-DERM,TLC-MED,Medicine,Dermatology,2025,Discussion,2,15,9.5,9.5,2280,240,FullTime,SAS,false,false,false,true,9.5,8.0,1.5,0.0,0.0,false,true,true,9.5,8.0,1.0,1,0.18,0.78,22,false,false,false,1.018,27.5,28.0,4,false,false,false,false,SAS,false
JP-2024-003753,20B7465587C31F49,TLC-CARD,TLC-MED,Medicine,Cardiology,2024,Locked,4,106,11.25,11.25,2700,240,FullTime,Consultant,true,false,false,true,11.25,8.0,3.0,0.25,0.0,false,false,false,11.5,8.0,3.25,1,0.22,0.74,30,false,false,false,0.954,40.9,39.0,7,false,false,false,false,CONS,true
JP-2024-003754,90333C4CF5710CE5,TLC-RESP,TLC-MED,Medicine,Respiratory,2024,Discussion,2,28,11.0,11.0,2640,240,FullTime,Consultant,true,false,false,true,11.0,7.5,2.5,0.25,0.75,false,false,true,11.0,7.75,2.25,1,0.2,0.75,7,false,false,false,1.026,38.6,39.6,9,false,false,false,true,CONS,true
JP-2022-003755,5196B214EB96A7D8,TLC-GENSURG,TLC-SURG,Surgery,General Surgery,2022,Locked,4,46,6.5,6.5,1560,240,PartTime,Associate Specialist,true,false,false,true,6.5,4.0,2.0,0.5,0.0,false,false,true,6.25,5.25,1.25,2,0.18,0.78,19,false,true,false,0.988,50.9,50.3,6,false,false,false,false,ASSOCSPEC,false
JP-2025-003756,8ED84E93E682B724,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2025,Draft,1,12,10.75,10.75,2580,240,FullTime,Consultant,true,false,false,true,10.75,8.75,1.0,0.0,1.0,false,false,false,10.75,8.75,1.0,1,0.17,0.79,11,false,false,false,1.0,50.0,50.0,5,false,false,false,false,CONS,true
JP-2023-003757,42D726D5EE43C99C,TLC-ONC,TLC-MED,Medicine,Oncology,2023,Locked,4,81,7.5,7.5,1800,240,PartTime,Consultant,true,true,false,true,7.5,6.0,1.5,0.0,0.0,false,false,false,7.5,6.25,1.5,2,0.19,0.76,14,false,false,false,0.949,35.0,33.2,3,false,false,false,false,CONS,true
JP-2026-003758,C7C86D37D638D5E1,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2026,SignOff,3,29,10.5,10.5,2520,240,FullTime,Consultant,true,false,false,false,10.5,7.25,2.5,0.25,0.5,false,false,false,10.0,7.25,2.75,1,0.2,0.76,9,false,false,true,0.806,46.5,37.5,4,false,false,false,true,CONS,true
JP-2022-003759,5C2C35B4BDB5CB61,TLC-RENAL,TLC-MED,Medicine,Renal,2022,Discussion,2,18,11.75,11.75,2820,240,FullTime,SAS,true,false,false,true,11.75,8.5,2.25,0.25,0.75,false,false,true,11.25,8.75,2.5,2,0.21,0.73,11,true,false,false,1.003,34.6,34.7,0,false,false,false,false,SAS,false
JP-2022-003760,30B6D791C308ECE1,TLC-ONC,TLC-MED,Medicine,Oncology,2022,SignOff,3,19,12.5,12.5,3000,240,FullTime,Consultant,true,false,false,true,12.5,8.75,1.75,0.75,1.25,true,false,true,13.0,8.75,1.75,1,0.19,0.76,15,true,false,false,0.886,28.9,25.6,3,false,false,false,false,CONS,true
JP-2024-003761,C0202DF240545DBD,TLC-DERM,TLC-MED,Medicine,Dermatology,2024,Discussion,2,95,12.5,12.5,3000,240,FullTime,Consultant,true,false,false,true,12.5,9.0,3.0,0.5,0.0,false,false,false,12.5,9.25,3.25,2,0.18,0.78,35,true,false,false,0.948,26.9,25.5,12,false,false,false,false,CONS,true
JP-2026-003762,8C9E0FFB9F06CC11,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2026,SignOff,3,10,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,9.0,2.25,0.25,0.0,true,false,false,10.75,8.5,2.5,1,0.17,0.79,6,false,false,false,0.988,40.4,39.9,3,false,false,false,false,CONS,true
JP-2024-003763,7268E1534EA33B95,TLC-ENT,TLC-SURG,Surgery,ENT,2024,Locked,4,60,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,8.25,2.25,0.0,1.0,false,false,false,10.75,8.25,2.0,1,0.18,0.77,10,false,false,false,0.976,29.1,28.4,3,false,false,false,false,CONS,true
JP-2026-003764,E8A3D489D0304C52,TLC-NEURO,TLC-MED,Medicine,Neurology,2026,Discussion,2,12,10.75,10.75,2580,240,FullTime,Consultant,true,false,false,true,10.75,7.25,2.5,0.25,0.75,true,false,true,10.75,7.0,2.75,1,0.21,0.73,13,false,false,false,0.941,37.1,34.9,7,false,false,false,false,CONS,true
JP-2024-003765,B36A7BF9F6607406,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2024,SignOff,3,35,11.5,11.5,2760,240,FullTime,Consultant,true,false,true,true,11.5,8.75,2.25,0.5,0.0,false,false,false,12.0,8.5,2.0,1,0.2,0.76,32,false,false,false,1.021,51.9,53.0,4,false,true,false,false,CONS,true
JP-2023-003766,2D1F6DCC07D032D2,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2023,SignOff,3,62,10.0,10.0,2400,240,FullTime,Consultant,true,false,false,true,10.0,6.75,2.25,0.5,0.5,true,false,false,10.0,7.0,2.5,1,0.2,0.76,31,false,false,false,0.949,54.9,52.1,0,false,false,false,false,CONS,true
JP-2025-003767,2ECA12A72AD246B5,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2025,Discussion,2,29,12.5,12.5,3000,240,FullTime,Associate Specialist,true,false,false,true,12.5,10.0,2.0,0.5,0.0,true,false,false,12.5,9.75,2.0,1,0.2,0.75,17,true,false,false,0.997,35.1,35.0,7,false,false,false,true,ASSOCSPEC,false
JP-2026-003768,C5BECB719465AE67,TLC-CARD,TLC-MED,Medicine,Cardiology,2026,Discussion,2,25,6.25,6.25,1500,240,PartTime,Associate Specialist,true,false,false,true,6.25,4.5,1.0,0.5,0.25,false,false,false,6.25,4.75,1.25,1,0.22,0.74,7,false,false,false,0.934,42.5,39.7,7,false,false,false,false,ASSOCSPEC,false
JP-2026-003769,7CE07FF3DBFBDA80,TLC-DERM,TLC-MED,Medicine,Dermatology,2026,Discussion,2,118,10.25,10.25,2460,240,FullTime,Consultant,true,false,false,true,10.25,7.75,2.0,0.5,0.0,false,false,false,9.5,7.75,1.75,1,0.18,0.78,10,false,false,false,0.948,30.5,28.9,28,false,false,false,false,CONS,true
JP-2022-003770,70B8B806BC5D59BB,TLC-GENSURG,TLC-SURG,Surgery,General Surgery,2022,Discussion,2,19,6.0,6.0,1440,240,PartTime,Consultant,true,false,false,true,6.0,4.25,1.25,0.5,0.0,false,false,false,6.0,4.25,1.0,1,0.18,0.78,35,false,false,false,0.953,52.9,50.4,2,false,false,false,false,CONS,true
JP-2025-003771,41A2FA072723EF96,TLC-CARD,TLC-MED,Medicine,Cardiology,2025,SignOff,3,46,10.5,10.5,2520,240,FullTime,Consultant,false,false,false,true,10.5,7.5,2.25,0.25,0.5,true,false,true,10.25,7.5,2.25,1,0.22,0.74,8,false,false,false,0.962,39.2,37.7,6,false,false,false,false,CONS,true
JP-2023-003772,C0202DF240545DBD,TLC-DERM,TLC-MED,Medicine,Dermatology,2023,Locked,4,106,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,9.0,2.5,0.0,0.0,false,false,false,11.5,9.25,2.5,2,0.18,0.78,6,false,false,false,0.783,35.9,28.1,3,false,false,true,false,CONS,true
JP-2025-003773,78DB7EBB16CB56F4,TLC-CARD,TLC-MED,Medicine,Cardiology,2025,Draft,1,3,5.5,5.5,1320,240,PartTime,Consultant,true,false,true,true,5.5,3.5,1.5,0.0,0.5,false,false,true,5.25,3.0,1.5,1,0.22,0.74,15,false,false,false,0.757,45.7,34.6,0,false,false,false,false,CONS,true
JP-2023-003774,2D495D77EF584FC9,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2023,Locked,4,123,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,7.75,3.25,0.25,0.25,true,false,true,11.5,7.5,3.25,1,0.17,0.79,10,false,true,false,0.965,43.1,41.6,13,false,false,true,false,CONS,true
JP-2023-003775,6E69F34806C116B9,TLC-CARD,TLC-MED,Medicine,Cardiology,2023,SignOff,3,16,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,8.0,2.75,0.5,0.25,false,false,false,10.75,8.0,2.5,1,0.22,0.74,22,false,false,false,0.974,38.9,37.9,4,false,false,false,true,CONS,true
JP-2026-003776,76E23CFF36431196,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2026,Locked,4,69,11.0,11.0,2640,240,FullTime,Consultant,true,false,false,true,11.0,7.25,3.5,0.25,0.0,true,false,false,11.5,7.75,2.75,2,0.2,0.76,30,false,true,false,0.825,53.2,43.9,20,false,false,false,false,CONS,true
JP-2022-003777,B60A377ED4309FFE,TLC-ONC,TLC-MED,Medicine,Oncology,2022,Draft,1,91,7.5,7.5,1800,240,PartTime,Consultant,true,false,false,true,7.5,5.75,1.75,0.0,0.0,false,false,false,7.25,5.75,1.75,1,0.19,0.76,9,false,false,false,0.907,36.7,33.3,31,false,false,false,false,CONS,true
JP-2022-003778,0E33F8599C3A62B4,TLC-DERM,TLC-MED,Medicine,Dermatology,2022,Discussion,2,31,12.25,12.25,2940,240,FullTime,Consultant,true,false,false,true,12.25,8.5,1.25,0.0,2.5,false,false,false,11.5,8.5,1.25,1,0.18,0.78,30,true,false,false,,,,9,false,false,false,false,CONS,true
JP-2026-003779,3207E55A5420A67B,TLC-CARD,TLC-MED,Medicine,Cardiology,2026,Discussion,2,38,12.0,12.0,2880,240,FullTime,Consultant,true,false,false,false,12.0,8.25,3.25,0.5,0.0,false,false,false,12.0,8.0,3.25,1,0.22,0.74,16,false,false,true,,,,0,false,false,false,false,CONS,true
JP-2026-003780,27CF3BCDE2DC8FB3,TLC-RESP,TLC-MED,Medicine,Respiratory,2026,Locked,4,90,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,8.0,2.5,0.25,0.75,false,false,true,12.0,7.75,2.5,1,0.2,0.75,16,false,false,false,1.005,40.3,40.5,7,false,false,true,false,CONS,true
JP-2026-003781,9A08B124CF0F47CA,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2026,SignOff,3,59,10.25,10.25,2460,240,FullTime,Consultant,true,false,false,true,10.25,7.5,2.25,0.5,0.0,true,false,false,10.75,7.25,1.75,1,0.2,0.76,28,false,false,false,0.963,48.1,46.3,18,false,false,false,false,CONS,true
JP-2026-003782,D8393EB4304A33A9,TLC-NEURO,TLC-MED,Medicine,Neurology,2026,SignOff,3,51,10.25,10.25,2460,240,FullTime,Consultant,true,false,false,true,10.25,8.0,2.0,0.25,0.0,true,false,true,10.25,8.25,2.0,1,0.21,0.73,6,false,false,false,0.96,32.2,30.9,7,false,false,false,true,CONS,true
JP-2022-003783,49BBCE59FFCA0B72,TLC-RESP,TLC-MED,Medicine,Respiratory,2022,Discussion,2,40,9.5,9.5,2280,240,FullTime,Consultant,true,false,false,false,9.5,6.75,1.75,0.0,1.0,true,false,false,9.5,7.0,1.5,1,0.2,0.75,31,false,false,true,1.003,39.2,39.3,7,false,false,false,false,CONS,true
JP-2026-003784,6E99A3524C4EE792,TLC-ENT,TLC-SURG,Surgery,ENT,2026,Draft,1,85,10.5,10.5,2520,240,FullTime,Consultant,true,false,true,true,10.5,8.5,1.5,0.0,0.5,true,true,true,10.75,8.75,1.75,1,0.18,0.77,19,false,false,false,0.971,31.5,30.6,24,false,false,true,false,CONS,true
JP-2024-003785,B593A78242CEC8B2,TLC-NEURO,TLC-MED,Medicine,Neurology,2024,SignOff,3,35,10.5,10.5,2520,240,FullTime,Consultant,true,false,false,true,10.5,7.0,2.25,0.5,0.75,true,false,false,10.25,7.25,2.5,1,0.21,0.73,12,false,false,false,0.971,31.3,30.4,5,false,false,false,false,CONS,true
JP-2025-003786,EF4B1DFB53DCB16A,TLC-ONC,TLC-MED,Medicine,Oncology,2025,SignOff,3,53,5.5,5.5,1320,240,PartTime,SAS,true,false,true,false,5.5,3.5,1.75,0.25,0.0,false,false,false,5.0,4.75,0.25,1,0.19,0.76,15,false,true,true,,,,4,false,false,false,false,SAS,false
JP-2025-003787,C7BE421526A0B253,TLC-RENAL,TLC-MED,Medicine,Renal,2025,Locked,4,77,6.5,6.5,1560,240,PartTime,Associate Specialist,true,false,false,true,6.5,4.25,2.0,0.0,0.25,false,false,true,6.0,5.5,1.5,1,0.21,0.73,6,false,true,false,0.893,28.9,25.8,4,false,false,false,true,ASSOCSPEC,false
JP-2024-003788,9830FDE47E8E44E3,TLC-ENT,TLC-SURG,Surgery,ENT,2024,Discussion,2,10,9.75,9.75,2340,240,FullTime,Consultant,true,false,false,true,9.75,6.5,2.75,0.5,0.0,false,false,true,10.25,6.25,2.75,1,0.18,0.77,25,false,true,false,0.708,37.7,26.7,7,false,false,false,false,CONS,true
JP-2022-003789,705E8A2BEEBE7733,TLC-ONC,TLC-MED,Medicine,Oncology,2022,SignOff,3,50,11.25,11.25,2700,240,FullTime,Consultant,true,false,false,true,11.25,8.5,2.25,0.0,0.5,true,false,false,10.5,8.0,2.5,1,0.19,0.76,14,false,false,false,,,,7,false,false,false,false,CONS,true
JP-2025-003790,D75EA9436E95D924,TLC-CARD,TLC-MED,Medicine,Cardiology,2025,Draft,1,1,12.75,12.75,3060,240,FullTime,Consultant,true,false,false,true,12.75,9.5,2.75,0.5,0.0,false,false,true,13.0,9.5,2.75,1,0.22,0.74,8,true,false,false,1.031,42.5,43.8,2,false,false,false,false,CONS,true
JP-2022-003791,24A63087BF6CBAEB,TLC-RESP,TLC-MED,Medicine,Respiratory,2022,Draft,1,2,10.25,10.25,2460,240,FullTime,SAS,true,false,false,true,10.25,7.5,2.5,0.25,0.0,true,false,true,10.5,7.75,2.25,2,0.2,0.75,29,false,false,false,,,,2,false,false,false,false,SAS,false
JP-2023-003792,538BF8583414FC5D,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2023,Discussion,2,42,9.0,9.0,2160,240,PartTime,Consultant,true,false,false,true,9.0,7.0,1.25,0.5,0.25,true,false,true,9.0,6.75,1.5,1,0.2,0.75,22,false,false,false,0.95,40.1,38.1,1,false,false,false,false,CONS,true
JP-2026-003793,106DBBCF1B73E35B,TLC-RESP,TLC-MED,Medicine,Respiratory,2026,Discussion,2,84,6.5,6.5,1560,240,PartTime,Consultant,true,false,false,true,6.5,4.25,2.0,0.25,0.0,true,false,false,6.5,4.5,1.5,2,0.2,0.75,20,false,true,false,0.963,37.4,36.0,26,false,false,false,false,CONS,true
JP-2025-003794,B5530E3C9A4636C5,TLC-ENT,TLC-SURG,Surgery,ENT,2025,Discussion,2,12,10.0,10.0,2400,240,FullTime,Consultant,true,false,false,true,10.0,6.25,3.25,0.5,0.0,false,false,false,10.5,7.0,1.5,1,0.18,0.77,26,false,true,false,1.02,35.5,36.2,0,false,false,false,false,CONS,true
